DISCIPLINE,cdb32d12-3aa3-48cf-8c61-35e79ed20813,PCC
CHAPTER,c86d2fe7-2dfb-4565-807d-0574efbfc37f,Course Design,1,The following general principles of course design list the criteria~ responsibilities and restrictions governing Course Designers as the architects of the sport of IPSC shooting. ,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,49e6de35-6d75-49fa-afd9-4c18e4f2172c,Range and Course Construction,2,The following general regulations of course construction list the criteria~ responsibilities and restrictions applicable to courses of fire in IPSC matches. Course Designers~ host organizations and officials are governed by these regulations. ,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,a79c0382-d014-4ba4-8f21-dea979f9e067,Course Information,3,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,9071bf64-3560-48d5-a8f6-ce0831e88afc,Range Equipment,4,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,5e0cda95-8451-400b-99f0-5cd03979ce93,Competitor Equipment,5,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,59271ca0-0719-4d94-9252-28c5b053bacb,Match Structure,6,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,a60f3827-c3c8-4018-8059-e45221c0a1a5,Match Management,7,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,5b702d6a-0ad4-4c45-8c35-8dde21080dd6,The Course of Fire,8,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,5231d906-bc73-452c-a752-0a5a7f168391,Scoring,9,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,e436aa69-4e8b-4c95-996c-2b13d2f07730,Penalties and Disqualifications,10,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,904a9cb0-c18c-467d-9f25-e6e1c11239de,Arbitration and Interpretation of Rules,11,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,5de1ba9c-0a14-4e2f-a308-b9ed1af4a54a,Miscellaneous Matters,12,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,9c3acb8e-7e64-4a03-80a5-ac97dc632464,Retain Evidence,11.1.5,An appellant is required to inform the Range Master of his wish to present his appeal to the Arbitration Committee and may request that the officials retain any and all relevant documentary or other evidence pending the hearing. Audio and/or video recordings may be accepted as evidence.,263250a2-43ab-4600-a7fb-6d368960e941,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,17761e95-0f16-42ed-b3c7-326aab7633be,Preparing the Appeal,11.1.6,The appellant is responsible for the preparation and delivery of the written submission~ together with the appropriate fee. Both must be submitted to the Range Master within the specified period of time.,263250a2-43ab-4600-a7fb-6d368960e941,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,a4985448-d22a-481b-bb5d-27348428209b,,11.1.7,Match Official�s Duty � Any Match Official in receipt of a request for arbitration must~ without delay~ inform the Range Master and must note the identities of all witnesses and officials involved and pass this information on to the Range Master.,263250a2-43ab-4600-a7fb-6d368960e941,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,65528f62-6eb0-48a7-87f4-3e5f4a84a1da,,11.1.8,Match Director�s Duty � Upon receiving the appeal from the Range Master~ the Match Director must convene the Arbitration Committee in a place of privacy as soon as possible.,263250a2-43ab-4600-a7fb-6d368960e941,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,2dcedafb-5a35-493f-b933-188f486151be,,11.1.9,Arbitration Committee�s Duty � The Arbitration Committee is bound to observe and apply the current IPSC Rules and to deliver a decision consistent with those rules. Where rules require interpretation or where an incident is not specifically covered by the rules~ the Arbitration Committee will use their best judgment in the spirit of the rules.,263250a2-43ab-4600-a7fb-6d368960e941,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,e774bb1c-3fcd-46e5-8dcc-f4138ef3cc3c,Level III or Higher Matches,11.2.1,The composition of an Arbitration Committee will be subject to the following rules:,a751b072-34ae-4c26-b0c9-b41ed3fbd0f1,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,4b73ae0a-a5ae-443d-b399-58db163ef015,Level I and II Matches,11.2.2,The Match Director can appoint an Arbitration Committee of three experienced persons who are not parties to the appeal and who do not have a direct conflict of interest in the outcome of the appeal. The arbitrators should be certified Match Officials if possible. All committee members will vote. The senior Match Official~ or the senior person if there are no Match Officials~ will be the chairman.,a751b072-34ae-4c26-b0c9-b41ed3fbd0f1,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,ebfc451c-2ba9-40e2-8a99-055cd7da85f0,,11.3.1,Time Limit for Appeal to Arbitration � Written appeals to arbitration must be submitted to the Range Master on the appropriate form~ accompanied by the applicable fee~ within one hour of the time of the disputed call as recorded by Match Officials. Failure to comply will render the appeal invalid~ and no further action will be taken. The Range Master must~ on the appeal form~ immediately record the time and date he received the appeal.,7a73f076-457a-46ea-9049-b8cfeb68b103,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,345427fb-1064-4181-b1cd-7341fe1aab85,,11.3.2,Decision Time Limit � The Committee must reach a decision within 24 hours of the request for arbitration or before the results have been declared final by the Match Director~ whichever comes first. If the Committee fails to render a decision within the prescribed period~ both a first and third party appellant (see Rule 11.7.1) will automatically succeed in their appeal~ and the fee will be returned.,7a73f076-457a-46ea-9049-b8cfeb68b103,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,104f9f39-a577-4861-b615-52caff5b8582,,11.4.1,Amount � For Level III or higher matches~ the appeal fee to enable an appellant to appeal to arbitration will be US$100.00 or the equivalent of the maximum individual match entry fee (whichever is lower)~ in local currency. The appeal fee for other matches may be set by the Match Organizers~ but must not exceed US$100 or equivalent in local currency. An appeal brought by the Range Master in respect of a match issue will not incur a fee.,d11f0883-c264-4fd1-b84f-8fe7f1c7d2ed,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,08f024c4-12ec-4e28-8d11-2ee2a0f8caf6,,11.4.2,Disbursement � If the Committee's decision is to uphold the appeal~ the fee paid will be returned. If the Committee's decision is to deny the appeal~ the appeal fee and the decision must be forwarded to the Regional or National Range Officers Institute (RROI or NROI) in respect of Level I and II matches~ and to the International Range Officers Association (IROA) in respect of Level III and higher matches.,d11f0883-c264-4fd1-b84f-8fe7f1c7d2ed,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,95271851-4969-411a-8f09-b999046f5a69,,11.5.1,Committee�s Duty and Procedure � The Committee will study the written submission and retain on behalf of the organizers the monies paid by the appellant until a decision has been reached.,4b483f34-a1fc-40c5-b779-b3ff2f8f59aa,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,3d9222c1-d0d4-4306-a34a-f347984ff250,,11.5.2,Submissions � The Committee may require the appellant to personally give further details of the submission and may question him on any point relevant to the appeal.,4b483f34-a1fc-40c5-b779-b3ff2f8f59aa,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,9f77feb2-71b5-492e-b8e7-d3a341b12687,,11.5.3,Hearing � The appellant may be asked to withdraw while the Committee hears further evidence.,4b483f34-a1fc-40c5-b779-b3ff2f8f59aa,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,0d9c734d-61ec-4d89-a878-ac6b0b5fa79f,,11.5.4,Witnesses � The Committee may hear Match Officials as well as any other witnesses involved in the appeal. The Committee will examine all evidence submitted.,4b483f34-a1fc-40c5-b779-b3ff2f8f59aa,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,5f643bc4-5115-410f-8bf0-f65f90b4f530,,11.5.5,Questions � The Committee may question witnesses and officials on any point relevant to the appeal.,4b483f34-a1fc-40c5-b779-b3ff2f8f59aa,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,b467427b-ed41-4cd6-ac45-6be3a99a6105,,11.5.6,Opinions � Committee members will refrain from expressing any opinion or verdict while an appeal is in progress.,4b483f34-a1fc-40c5-b779-b3ff2f8f59aa,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,1732edeb-d96b-46bb-b8fa-87ea6b25b972,,11.5.7,Inspect Area � The Committee may inspect any range or area related to the appeal and require any person or official they regard as useful to the process to accompany them.,4b483f34-a1fc-40c5-b779-b3ff2f8f59aa,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,26654b9f-d8ae-4454-9448-b87a471844c1,,11.5.8,Undue Influence � Any person attempting to influence the members of the Committee in any way other than evidence may be subject to disciplinary action at the discretion of the Arbitration Committee.,4b483f34-a1fc-40c5-b779-b3ff2f8f59aa,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,b0f559a3-a68f-4f1f-8280-a04157772b4e,,11.5.9,Deliberation � When the Committee is satisfied that they are in possession of all information and evidence relevant to the appeal~ they will deliberate privately and will reach their decision by majority vote.,4b483f34-a1fc-40c5-b779-b3ff2f8f59aa,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,69959b35-92f5-4b9a-a0cf-686c3afe4be0,,11.6.1,Committee Decision � When a decision is reached by the Committee~ they will summon the appellant~ the official and the Range Master to present their judgment.,fd45642f-c0c9-4937-a024-9601ba08bff0,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,3b7b0d9e-7869-4b15-bf00-bfc44cb812dd,,11.6.2,Implement Decision � It will be the responsibility of the Range Master to implement the Committee�s decision. The Range Master will post the decision in a place available to all competitors. The decision is not retroactive and will not affect any incidents prior to the decision.,fd45642f-c0c9-4937-a024-9601ba08bff0,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,0c558dfa-10c1-446e-a3f5-e0b2649569df,,11.6.3,Decision is Final � The decision of the Committee is final and may not be appealed unless~ in the opinion of the Range Master~ new evidence received after the decision~ but before the results have been declared final by the Match Director~ warrants reconsideration.,fd45642f-c0c9-4937-a024-9601ba08bff0,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,b6ac3d5a-3037-4788-b941-83d1d3ceedad,,11.6.4,Minutes � Decisions of the Arbitration Committee will be recorded and will provide precedent for any similar and subsequent incident during that match.,fd45642f-c0c9-4937-a024-9601ba08bff0,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,d087adc8-c776-48bf-8662-97cc234a4d94,,11.7.1,Appeals may also be submitted by other persons on a "third party appeal" basis. In such cases~ all provisions of this Chapter will otherwise remain in force.,a1319e25-274a-4b3f-8abb-286140b0bb34,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,f035394e-4827-4a34-bd48-1303563a9ef2,,11.8.1,Interpretation of these rules and regulations is the responsibility of the IPSC Executive Council.,2aa87033-6462-4333-ab31-2325d1c33708,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,4aadc775-22ee-404d-9fc7-fddb8949994b,,11.8.2,Persons seeking clarification of any rule are required to submit their questions in writing~ either by fax~ letter or email to IPSC headquarters.,2aa87033-6462-4333-ab31-2325d1c33708,cdb32d12-3aa3-48cf-8c61-35e79ed20813
RULE,49d2fde4-758b-44b1-bbe9-5b7813d5721b,,11.8.3,All rule interpretations published on the IPSC website will be deemed to be precedents and will be applied to all IPSC sanctioned matches commencing on or after 7 days from the date of publication. All such interpretations are subject to ratification or modification at the next IPSC Assembly.,2aa87033-6462-4333-ab31-2325d1c33708,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,f9237e1e-81ab-4b4e-a79f-49366992c148,,1.1.5.1,Level I and Level II matches are not required to comply strictly with the freestyle requirements or round count limitations (see Section 1.2).,87f3ccfd-e0b4-4feb-9b8f-e768d6e1bb6f,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,a199c310-3359-40fe-892f-34ef478ac28a,,1.1.5.2,Short Courses and Classifiers may include mandatory reloads and may dictate a shooting position~ location and/or stance. When a mandatory reload is required~ it must be completed after the competitor shoots at his first target~ and before he shoots at his final target. Violations are subject to one procedural penalty.,87f3ccfd-e0b4-4feb-9b8f-e768d6e1bb6f,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,9f5e5135-4b87-4557-84b8-f037bb2594e5,,1.1.5.3,General Courses and Classifiers may not specify that the weak shoulder is to be used when shooting.,87f3ccfd-e0b4-4feb-9b8f-e768d6e1bb6f,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,51530e8f-a917-4dcf-ad8d-7c2610fa0c13,,1.1.5.4,If a written stage briefing specifies that a competitor is required to carry~ retain or grasp an object during his attempt at a course of fire~ Rule 10.2.2 will apply.,87f3ccfd-e0b4-4feb-9b8f-e768d6e1bb6f,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,cba3b696-d97d-4380-87da-c00f82e57641,,1.1.5.5,Course Designers may give competitors freedom to await the Start Signal anywhere within the boundaries of a well demarcated firing zone.,87f3ccfd-e0b4-4feb-9b8f-e768d6e1bb6f,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,402609f4-e8b4-42cc-8582-ff3cc2554d31,Short Courses,1.2.1.1,Must not require more than 12 rounds to complete. Course design and construction must not require more than 10 scoring hits from any single location or view.,a1654a1a-ffc7-4485-ae6e-cebe81a079cd,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,d0ca3be3-b652-4024-a2ae-52afcdb47c02,Medium Courses,1.2.1.2,Must not require more than 24 rounds to complete. Course design and construction must not require more than 10 scoring hits from any single location or view~ nor allow a competitor to shoot all targets in the course of fire from any single location or view.,a1654a1a-ffc7-4485-ae6e-cebe81a079cd,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,237d1710-6c80-4f8d-b575-edf5b9851171,Long Courses,1.2.1.3,Must not require more than 40 rounds to complete. Course design and construction must not require more than 10 scoring hits from any single location or view~ nor allow a competitor to shoot all targets in the course of fire from any single location or view.,a1654a1a-ffc7-4485-ae6e-cebe81a079cd,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,6ca8ae9d-4758-442e-838f-0b19538bc477,,1.2.1.4,The approved balance for an IPSC sanctioned match is a ratio of 3 Short Courses to 2 Medium Courses to 1 Long Course (see Approved Stage Ratios in Appendix A4).,a1654a1a-ffc7-4485-ae6e-cebe81a079cd,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,4969d31b-502b-4933-b42e-dc966914d4e0,,1.2.1.5,Option 2 and/or Option 3 firearm ready conditions (see Chapter 8)~ should not be required for more than 25% of the courses of fire in a match.,a1654a1a-ffc7-4485-ae6e-cebe81a079cd,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,58034b24-a3f8-4dee-9123-0d5c78833a21,Classifiers,1.2.2.1,Courses of fire authorized by a Regional Director and/or IPSC~ which are available to competitors seeking a regional and/or international classification. Classifiers must be set up in accordance with these rules and be conducted strictly in accordance with the notes and diagrams accompanying them. Results must be submitted to the authorizing entity in the format required (with the applicable fees~ if any)~ in order for them to be recognized.,eaa41d33-0b90-49e6-b566-27ac73b5ad60,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,f471643c-1e1c-4e45-93b3-7308528ad74d,,1.2.2.2,Shoot-Off � An event conducted separately from a match. Two eligible competitors simultaneously engage two identical and adjacent target arrays in a process of one or more elimination bouts (see Appendix A3). It is recommended that metal targets be used~ and that the final target for each competitor is set so that it overlaps that of the other competitor when struck down~ with the winner being the competitor whose target is on the bottom. Each target array must not exceed 12 rounds and each competitor may be required to perform a mandatory reload after shooting at his first target~ and before he shoots at his final target. Violations are subject to automatic forfeiture of the bout.,eaa41d33-0b90-49e6-b566-27ac73b5ad60,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,208b4297-44e1-44af-91e6-05fb4510baae,,1.3.3.1,Contravenes the purpose or spirit of the principles of course design; or,d0f3a252-5540-474c-a86f-930ee25cbd8d,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,c037b5b2-3c86-4a14-b475-0a511e94bc73,,1.3.3.2,Has been constructed at significant variance to the sanctioned design; or,d0f3a252-5540-474c-a86f-930ee25cbd8d,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,388e6fde-2725-4063-ab9b-83e12db0cd33,,1.3.3.3,Is in breach of any current IPSC Rules; or,d0f3a252-5540-474c-a86f-930ee25cbd8d,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,6c17cab7-e9ba-4b79-af58-3149330bb9eb,,1.3.3.4,Is likely to bring the sport of IPSC shooting into disrepute; or,d0f3a252-5540-474c-a86f-930ee25cbd8d,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,67ca6d38-1af3-4a24-b8bd-9d7855f4bf20,,1.3.3.5,If the provisions of Rule 6.5.1.1 have not been observed.,d0f3a252-5540-474c-a86f-930ee25cbd8d,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,eb29c701-b1a5-4d74-93f9-b687e2acdcaa,,2.1.2.1,Subject to the direction and approval of the Regional Director~ stage(s) or range specific muzzle angles (reduced or increased) may be permitted. Violations are subject to Rule 10.5.2. Full details of the applicable angles and any conditional factors (e.g. a reduced vertical muzzle angle only applies when a finger is inside the trigger guard)~ should be published in advance of the match and must be included in the written stage briefings (also see Section 2.3).,271ee5ec-4218-47d0-98ac-e77407837f9e,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,6ffdf6c9-4140-48ac-a52d-1f98b6aab1a6,,2.1.8.1,Target placement should be clearly marked on the target stands for target replacement and target stands should be securely fixed or their locations should be clearly marked on the range surface to ensure consistency throughout the entire match. Furthermore~ target types should be specified and identified on the target frames or stands prior to the start of the match to ensure that a scoring target is not interchanged with a no-shoot after the match has commenced.,174c105a-9f8a-4afb-93b9-ca94f08fdac3,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,ee7f03b1-9b90-4309-8560-3ead26ff347e,,2.1.8.2,When paper and metal targets are used in close proximity in a course of fire~ care must be taken to,174c105a-9f8a-4afb-93b9-ca94f08fdac3,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,19ae3ce7-d54b-4c5a-9a3f-58c1e72f66dc,,2.1.8.3,When IPSC Poppers are used in a course of fire~ care should be taken to ensure that the location or foundation area is prepared to provide consistent operation throughout the match.,174c105a-9f8a-4afb-93b9-ca94f08fdac3,cdb32d12-3aa3-48cf-8c61-35e79ed20813
